,word,pos,countentries,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14
2969,self-contentment,n,2,self-satisfaction,complacency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1815,1815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2970,self-delight,n,2,joy in oneself,vanity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1591,1591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2971,self-glorying,aj,2,vainglorious,characterized by/indicative of vainglory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1860,1860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2972,self-pleased,aj,2,self-satisfied,complacent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,1633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2973,self-pleasing,n,2,self-satisfaction,complacency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1856,1856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2974,self-pride,n,2,other types of pride,vanity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1585,1585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2975,self-respect,n,2,vanity,proper pride/self-respect,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1657,1795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2976,self-satisfaction,n,2,self-satisfaction,complacency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1605,1605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2977,self-satisfied,aj,2,self-satisfied,complacent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1653,1653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2978,self-satisfying,aj,2,self-satisfying,causing complacency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1649,1649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2979,self-sufficiently,av,2,presumptuously,conceitedly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1906,1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2980,sensationalize,vt,2,excite emotion artificially,make sensational/dramatic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863,1863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2981,sensationally,av,2,in relation to/connected with the emotions,spectacularly/sensationally/dramatically,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1855,1860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2982,sense,vt,2,an inward state,perceive emotionally,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1598,1872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2983,sensibly,av,2,in manner producing effect on emotions,with intense emotion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1576,1586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2984,sensitive,aj,2,sensitive/tender-hearted,touchy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1735,1735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2985,sensitive,n,2,that which is capable of feeling,sensitive person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1744,1807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2986,sensitiveness,n,2,sensitiveness/tenderness,touchiness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1788,1817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2987,sentimentalism,n,2,sentimentality,sentimental idea/expression,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1817,1833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2988,sentimentally,av,2,in relation to/connected with the emotions,in sentimental manner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1784,1815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2989,seoþan,vt,2,cause mental pain/suffering to,worry about,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2990,serenade,n,2,performance of music by lover for his beloved,poem suitable for a serenade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1649,1710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2991,serene,n,2,calmness,freedom from trouble/care/sorrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1742,1742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2992,sereneness,n,2,calmness,freedom from trouble/care/sorrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1628,1628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2993,serenitude,n,2,calmness,freedom from trouble/care/sorrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1672,1672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2994,serenity,n,2,calmness,freedom from trouble/care/sorrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599,1599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2995,service,n,2,condition of being the servant (of love),devotion/suit of a lover,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1374,1374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2996,servile,aj,2,specifically of actions/qualities,servile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1526,1605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2997,set,aj,2,full of/accompanied by ceremony/formality,serious/solemn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600,1660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2998,set down,vt,2,humiliate,humiliate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1369,1753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2999,set up one's bristles,vi,2,become angry,behave proudly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1528,1533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3000,shadow,n,2,misery,depressing thing/person/circumstances,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1855,1855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3001,shake/wag the feather,vi,2,behave vaingloriously,make ostentatious display/show off,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1581,1581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3002,shame,in,2,exclamation of pleasure,expression of sympathy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1932,1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3003,shame < scamu,n,2,feeling of shame,sense of shame/decency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3004,shameface,n,2,aspect,person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1636,1898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3005,shamefaced,aj,2,shy/bashful,ashamed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1593,1873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3006,shamefast,aj,2,ashamed,characterized by shyness/bashfulness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1275,1386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3007,shamefastly,av,2,with shame,with sense of shame/decency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1382,1445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3008,shameful,aj,2,shaming,ashamed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1330,1375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3009,shamefully,av,2,shyly/bashfully,with shame,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1375,1595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3010,shamefulness,n,2,sense of shame/decency,shyness/bashfulness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1340,1340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3011,shamelessly < scamleaslice,av,2,shamelessly,shamelessly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3012,sharp < scearp,aj,2,severe,irritable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3013,sheep < sceap,n,2,one who is timid,coward(s),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3014,sheep-like,av,2,humbly,in an abjectly cowardly manner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1582,1582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3015,sheepish,av,2,sheepishly,in a timid manner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1581,1581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3016,sheepishly,av,2,sheepishly,in a timid manner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1612,1612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3017,sheepishness,n,2,sheepishness,timidity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1712,1712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3018,shirk,vi,2,hesitate/hang back through timidity,shirk/skulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1778,1778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3019,shock,vi,2,shock a person,suffer shock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3020,shocker,n,2,one who/that which excites,shocking thing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1824,1824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3021,shog,vt,2,upset/perturb,annoy/vex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1639,1639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3022,shoot,vt,2,inflame with love/desire,cause an emotion to pass rapidly through,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1471,1842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3023,show,n,2,(an) ostentatious display,spectacular/sensational/dramatic display,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1713,1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3024,show-off,n,2,(an) ostentatious display,ostentatious person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1811,1841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3025,shrewd,aj,2,severe,shrewish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387,1387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3026,shrewish,aj,2,shrewish,ill-natured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1565,1596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3027,shrewishly,av,2,ill-naturedly,shrewishly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1602,1855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3028,shrode,aj,2,severe,shrewish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1482,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3029,shuddering,aj,2,shuddering with fear,causing quaking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596,1848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3030,shuddersome,aj,2,causing quaking,inclined to shudder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1893,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3031,shy,vi,2,cower/flinch,(of mules and horses) shy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650,1796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3032,shyly,av,2,shyly/bashfully,in a shy manner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1701,1701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3033,shyness,n,2,shyness/bashfulness,quality of shyness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1651,1651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3034,sibb,n,2,freedom from trouble/care/sorrow,friendliness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3035,siblufu,n,2,love,friendship,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3036,sich,n,2,expression of relief,a sigh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1513,1513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3037,sick as a dog/cat/horse/parrot,aj,2,suffering mental pain,sorrowful/afflicted with grief,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1705,1705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3038,sicken,vi,2,feel faint with horror/nausea,specifically of a thing/person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1601,1782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3039,sickness,n,2,extreme,disgust,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1779,1779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3040,sigh,n,2,expression of relief,a sigh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3041,sigh,vi,2,sigh,feel sorrow/grief,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300,1642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3042,sighfully,av,2,lamentingly/in manner expressing grief,in dejected/gloomy manner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3043,sighing,aj,2,accompanied by sighing,sighing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1440,1593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3044,sighing,n,2,sorrow/grief,a sigh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3045,sike,n,2,a sigh,sighing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1225,1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3046,sike,vi,2,sigh,sob,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1175,1841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3047,simper,vi,2,simper/smirk,cry feebly/plaintively,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1563,1865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3048,sink,vi,2,affect intensely,be/become dejected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300,1605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3049,siteful,aj,2,sorrowful/afflicted with grief,dejected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3050,skeigh,aj,2,haughty/disdainful,coy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1560,1560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3051,slack lip,n,2,tedious/dull talk,speech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,1899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3052,slack-jaw,n,2,tedious/dull talk,speech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1797,1797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3053,slag,n,2,coward(s),unpleasant person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1788,1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3054,slappy,aj,2,dizzy with happiness,affected by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1937,1942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3055,slavish,aj,2,servile,specifically of actions/qualities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1565,1565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3056,slay,vt,2,give thrill of pleasurable excitement to,convulse with laughter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863,1863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3057,slop,n,2,sentimentality,speech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1866,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3058,sloppiness,n,2,sentimentality,sentimentality,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1828,1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3059,sloppy,aj,2,sentimental,full of mawkish sentiment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1896,1919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3060,smack,n,2,relish,loud/sounding kiss,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1340,1604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3061,smacker,n,2,one who gives loud kisses,loud/sounding kiss,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1611,1775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3062,smart,n,2,suffering,sorrow/grief,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303,1303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3063,smartness,n,2,severity/acuteness,suffering,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303,1412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3064,smicker,vi,2,cast amorous glances,simper/smirk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1668,1802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3065,smileless,aj,2,serious/solemn,gloomy/depressing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1719,1858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3066,smiley,aj,2,caused by a smile,causing a smile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3067,smily/smiley,aj,2,inclined to smile,smiling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1848,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3068,smirky,aj,2,simpering/smirking,of the nature of a smirk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1835,1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3069,smoke,vi,2,suffer anguish/torment,be angry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1548,1548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3070,smoocher,n,2,one who smooches,music suitable for slow/close dancing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3071,smooth,aj,2,(of words/conduct) friendly,untroubled,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400,1756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3072,smoothed,aj,2,pampered/petted,made calm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600,1713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3073,smuggle,vt,2,caress,embrace,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1679,1679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3074,smyltnes,n,2,calmness,meekness/mildness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3075,snap,vi,2,speak snappishly,of eyes: blink angrily,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579,1870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3076,snappish,aj,2,snappish/sharp-tongued,impudent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1542,1608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3077,snarl,vi,2,show indignation/resentment,quarrel/fall at variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1594,1594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3078,snarling,aj,2,indignant/resentful,characterized by/showing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1593,1599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3079,snell,aj,2,keen,severe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3080,sniffy,aj,2,ill-natured,haughty/disdainful,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1871,1871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3081,snigger,vi,2,snigger,boast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1706,1823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3082,sniggering,aj,2,of laughter/voice,sniggering,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1793,1815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3083,sniggery,aj,2,characterized by/causing,causing sniggering,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1960,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3084,snippy,aj,2,snappish/sharp-tongued,pretending to superiority,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1848,1848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3085,snit,n,2,nervous excitement,fit of,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939,1939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3086,snivelard,n,2,sniveller,servile person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398,1398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3087,sniveller,n,2,sniveller,servile person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1450,1450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3088,snoot,n,2,snob,pretension to superiority,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3089,snooty,aj,2,pretending to superiority,irritable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1919,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3090,snort,vi,2,by snorting,laugh loudly/coarsely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1818,1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3091,snotty,aj,2,ill-natured,pretending to superiority,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1870,1870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3092,snout,vt,2,turn away from/regard with aversion/reject,show hostility to,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1916,1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3093,snouty,aj,2,arrogant,impudent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1858,1858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3094,snub,n,2,a sob,instance of,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1742,1748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3095,snub,vi,2,sob,employ humiliating tactics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1621,1787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3096,snuff,n,2,fit of,fit of,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592,1592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3097,snuggle,vt,2,embrace,settle in a snug/affectionate manner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1775,1883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3098,soakingly,av,2,with intense emotion,deeply (of sorrow),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1593,1647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3099,sob,vi,2,sob,break/burst with sobbing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,1614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3100,sob,vt,2,frighten,utter with sobs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1671,1782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
